sep=;
StationName;Long;Lat;ModuleName;ModuleType
"Notman House";-73.5700785;45.5119007;Notman-M234;Indoor
Timestamp;"Timezone : America/Toronto";Temperature;Humidity;CO2;Noise;Pressure
1479891447;"2016/11/23 03:57:27";22.1;28;470;44;1019
1479891748;"2016/11/23 04:02:28";22.1;28;467;35;1019
1479892049;"2016/11/23 04:07:29";22.1;28;470;35;1019.1
1479892350;"2016/11/23 04:12:30";22.1;28;468;35;1019.1
1479892651;"2016/11/23 04:17:31";22.1;28;480;35;1019.1
1479892952;"2016/11/23 04:22:32";22.1;28;481;35;1019.2
1479893253;"2016/11/23 04:27:33";22.1;28;479;35;1019.3
1479893554;"2016/11/23 04:32:34";22.1;28;477;35;1019.4
1479893855;"2016/11/23 04:37:35";22.1;28;464;35;1019.5
1479894155;"2016/11/23 04:42:35";22.1;28;474;37;1019.5
1479894459;"2016/11/23 04:47:39";22.1;28;462;49;1019.6
1479894763;"2016/11/23 04:52:43";22.1;28;465;49;1019.6
1479895066;"2016/11/23 04:57:46";22.1;28;464;48;1019.6
1479895367;"2016/11/23 05:02:47";22.1;28;457;36;1019.7
1479895669;"2016/11/23 05:07:49";22.1;28;466;35;1019.6
1479895970;"2016/11/23 05:12:50";22.1;28;466;35;1019.7
1479896271;"2016/11/23 05:17:51";22.1;28;474;35;1019.7
1479896571;"2016/11/23 05:22:51";22.1;28;466;35;1019.8
1479896870;"2016/11/23 05:27:50";22.1;28;461;35;1019.9
1479897171;"2016/11/23 05:32:51";22.1;28;464;35;1019.9
1479897472;"2016/11/23 05:37:52";22.1;28;480;35;1020
1479897773;"2016/11/23 05:42:53";22.1;28;466;35;1020
1479898077;"2016/11/23 05:47:57";22.1;28;464;46;1020.1
1479898381;"2016/11/23 05:53:01";22.1;28;482;48;1020.1
1479898680;"2016/11/23 05:58:00";22.1;28;473;48;1020.1
1479898984;"2016/11/23 06:03:04";22.1;28;468;42;1020.2
1479899289;"2016/11/23 06:08:09";22.1;28;464;37;1020.1
1479899593;"2016/11/23 06:13:13";22.1;28;461;37;1020.1
1479899896;"2016/11/23 06:18:16";22.2;28;465;38;1020.2
1479900200;"2016/11/23 06:23:20";22.2;28;452;38;1020.2
1479900505;"2016/11/23 06:28:25";22.2;28;455;38;1020.3
1479900809;"2016/11/23 06:33:29";22.2;28;457;37;1020.3
1479901113;"2016/11/23 06:38:33";22.2;28;449;39;1020.3
1479901416;"2016/11/23 06:43:36";22.2;28;454;38;1020.3
1479901720;"2016/11/23 06:48:40";22.2;27;443;43;1020.4
1479902024;"2016/11/23 06:53:44";22.2;27;448;47;1020.5
1479902328;"2016/11/23 06:58:48";22.2;27;443;48;1020.5
1479902631;"2016/11/23 07:03:51";22.2;27;450;47;1020.7
1479902935;"2016/11/23 07:08:55";22.3;27;452;47;1020.8
1479903235;"2016/11/23 07:13:55";22.2;27;445;48;1020.7
1479903539;"2016/11/23 07:18:59";22.3;27;454;50;1020.9
1479903843;"2016/11/23 07:24:03";22.3;27;452;47;1020.9
1479904147;"2016/11/23 07:29:07";22.3;27;449;47;1021
1479904451;"2016/11/23 07:34:11";22.3;27;450;49;1021
1479904752;"2016/11/23 07:39:12";22.3;27;455;50;1021.2
1479905054;"2016/11/23 07:44:14";22.3;27;446;49;1021.2
1479905355;"2016/11/23 07:49:15";22.3;27;459;49;1021.3
1479905656;"2016/11/23 07:54:16";22.3;27;461;53;1021.3
1479905959;"2016/11/23 07:59:19";22.3;27;462;50;1021.3
1479906263;"2016/11/23 08:04:23";22.3;27;458;51;1021.3
1479906565;"2016/11/23 08:09:25";22.3;27;465;50;1021.5
1479906866;"2016/11/23 08:14:26";22.3;27;466;46;1021.4
1479907169;"2016/11/23 08:19:29";22.3;27;465;47;1021.6
1479907473;"2016/11/23 08:24:33";22.3;27;468;47;1021.6
1479907776;"2016/11/23 08:29:36";22.3;27;469;48;1021.7
1479908080;"2016/11/23 08:34:40";22.3;27;468;49;1021.7
1479908381;"2016/11/23 08:39:41";22.3;27;463;49;1021.6
1479908685;"2016/11/23 08:44:45";22.2;27;461;47;1021.7
1479908989;"2016/11/23 08:49:49";22.3;27;473;45;1021.7
1479909293;"2016/11/23 08:54:53";22.2;27;463;47;1021.8
1479909597;"2016/11/23 08:59:57";22.3;27;464;50;1021.9
1479909901;"2016/11/23 09:05:01";22.2;27;467;49;1022
1479910204;"2016/11/23 09:10:04";22.2;27;474;49;1022
1479910507;"2016/11/23 09:15:07";22.2;27;479;49;1022.1
1479910811;"2016/11/23 09:20:11";22.2;27;501;44;1022.1
1479911115;"2016/11/23 09:25:15";22.2;27;495;46;1022.1
1479911416;"2016/11/23 09:30:16";22.2;27;497;44;1022.1
1479911718;"2016/11/23 09:35:18";22.1;27;510;51;1022.2
1479912021;"2016/11/23 09:40:21";22.2;27;514;52;1022.2
1479912186;"2016/11/23 09:43:06";22.1;27;515;51;1022.2
1479912487;"2016/11/23 09:48:07";22.1;27;525;49;1022.2
1479912788;"2016/11/23 09:53:08";22.1;27;525;50;1022.2
1479913090;"2016/11/23 09:58:10";22.1;27;523;50;1022.2
1479913391;"2016/11/23 10:03:11";22.1;27;531;49;1022.3
1479913692;"2016/11/23 10:08:12";22.1;27;527;50;1022.3
1479913992;"2016/11/23 10:13:12";22.1;27;521;46;1022.3
1479914294;"2016/11/23 10:18:14";22.2;27;510;45;1022.3
1479914595;"2016/11/23 10:23:15";22.2;27;513;44;1022.4
1479914897;"2016/11/23 10:28:17";22.2;27;508;44;1022.4
1479915197;"2016/11/23 10:33:17";22.2;27;514;46;1022.3
1479915500;"2016/11/23 10:38:20";22.2;27;510;47;1022.4
1479915804;"2016/11/23 10:43:24";22.2;27;515;49;1022.4
1479916106;"2016/11/23 10:48:26";22.2;27;530;49;1022.4
1479916407;"2016/11/23 10:53:27";22.2;27;549;50;1022.4
1479916708;"2016/11/23 10:58:28";22.1;27;551;49;1022.3
1479917010;"2016/11/23 11:03:30";22.1;27;547;46;1022.3
1479917311;"2016/11/23 11:08:31";22.1;27;549;45;1022.3
1479917613;"2016/11/23 11:13:33";22;27;524;45;1022.2
1479917913;"2016/11/23 11:18:33";22;27;531;46;1022.2
1479918215;"2016/11/23 11:23:35";22;27;538;46;1022.1
1479918516;"2016/11/23 11:28:36";22;27;554;49;1022
1479918817;"2016/11/23 11:33:37";22;27;539;52;1022
1479919120;"2016/11/23 11:38:40";21.9;27;558;53;1021.9
1479919264;"2016/11/23 11:41:04";21.9;27;551;51;1022
1479919565;"2016/11/23 11:46:05";21.9;27;559;53;1022
1479919866;"2016/11/23 11:51:06";21.9;27;569;53;1021.9
1479920170;"2016/11/23 11:56:10";21.9;27;569;60;1021.8
1479920473;"2016/11/23 12:01:13";21.9;28;580;47;1021.8
1479920774;"2016/11/23 12:06:14";21.9;27;580;46;1021.7
1479921075;"2016/11/23 12:11:15";21.8;28;595;50;1021.7
1479921376;"2016/11/23 12:16:16";21.8;28;600;51;1021.7
1479921677;"2016/11/23 12:21:17";21.8;28;650;50;1021.5
1479921977;"2016/11/23 12:26:17";21.8;28;651;58;1021.6
1479922279;"2016/11/23 12:31:19";21.8;28;659;60;1021.6
1479922583;"2016/11/23 12:36:23";21.8;28;654;45;1021.7
1479922886;"2016/11/23 12:41:26";21.8;28;612;48;1021.8
1479923188;"2016/11/23 12:46:28";21.7;28;627;52;1022
1479923489;"2016/11/23 12:51:29";21.7;28;627;51;1022.1
1479923790;"2016/11/23 12:56:30";21.7;28;615;51;1022.1
1479924091;"2016/11/23 13:01:31";21.7;28;617;45;1022.1
1479924393;"2016/11/23 13:06:33";21.7;28;624;48;1022.1
1479924694;"2016/11/23 13:11:34";21.6;28;667;52;1022.1
1479924995;"2016/11/23 13:16:35";21.6;28;648;50;1022.1
1479925297;"2016/11/23 13:21:37";21.6;28;667;50;1022.1
1479925597;"2016/11/23 13:26:37";21.6;28;668;51;1022.1
1479925899;"2016/11/23 13:31:39";21.6;28;655;52;1022
1479926200;"2016/11/23 13:36:40";21.6;29;649;52;1022
1479926503;"2016/11/23 13:41:43";21.6;29;636;50;1021.9
1479926804;"2016/11/23 13:46:44";21.6;29;654;49;1021.9
1479927105;"2016/11/23 13:51:45";21.6;29;706;50;1022
1479927406;"2016/11/23 13:56:46";21.6;29;711;47;1022
1479927708;"2016/11/23 14:01:48";21.5;29;670;47;1022
1479928011;"2016/11/23 14:06:51";21.5;29;690;45;1022
1479928315;"2016/11/23 14:11:55";21.5;29;694;44;1022
1479928619;"2016/11/23 14:16:59";21.6;29;696;43;1022
1479928923;"2016/11/23 14:22:03";21.6;29;686;44;1022
1479929225;"2016/11/23 14:27:05";21.6;29;696;49;1022.1
1479929526;"2016/11/23 14:32:06";21.5;29;700;48;1022
1479929830;"2016/11/23 14:37:10";21.5;29;715;50;1022.1
1479930134;"2016/11/23 14:42:14";21.5;29;699;51;1022.1
1479930437;"2016/11/23 14:47:17";21.5;29;724;51;1022.2
1479930741;"2016/11/23 14:52:21";21.5;29;711;50;1022.2
1479931044;"2016/11/23 14:57:24";21.4;29;721;55;1022.2
1479931348;"2016/11/23 15:02:28";21.4;29;740;45;1022.2
1479931651;"2016/11/23 15:07:31";21.4;29;723;51;1022.2
1479931955;"2016/11/23 15:12:35";21.4;29;709;47;1022.4
1479932256;"2016/11/23 15:17:36";21.4;29;701;47;1022.4
1479932557;"2016/11/23 15:22:37";21.4;29;736;46;1022.4
1479932860;"2016/11/23 15:27:40";21.4;29;710;48;1022.5
1479933163;"2016/11/23 15:32:43";21.4;29;730;52;1022.5
1479933468;"2016/11/23 15:37:48";21.4;29;737;53;1022.4
1479933772;"2016/11/23 15:42:52";21.4;29;741;51;1022.5
1479934074;"2016/11/23 15:47:54";21.4;29;760;54;1022.3
1479934378;"2016/11/23 15:52:58";21.3;30;824;46;1022.3
1479934643;"2016/11/23 15:57:23";21.3;30;865;50;1022.5
1479934943;"2016/11/23 16:02:23";21.3;30;873;47;1022.5
1479935245;"2016/11/23 16:07:25";21.3;30;867;49;1022.6
1479935549;"2016/11/23 16:12:29";21.3;30;853;50;1022.5
1479935853;"2016/11/23 16:17:33";21.3;30;872;45;1022.5
1479936154;"2016/11/23 16:22:34";21.3;30;885;45;1022.6
1479936455;"2016/11/23 16:27:35";21.3;30;867;44;1022.6
1479936756;"2016/11/23 16:32:36";21.3;30;864;49;1022.7
1479937058;"2016/11/23 16:37:38";21.3;30;792;50;1022.8
1479937360;"2016/11/23 16:42:40";21.3;30;744;49;1022.8
1479937661;"2016/11/23 16:47:41";21.3;30;718;47;1022.9
1479937962;"2016/11/23 16:52:42";21.3;30;744;44;1022.9
1479938263;"2016/11/23 16:57:43";21.3;30;788;53;1023
1479938564;"2016/11/23 17:02:44";21.3;30;775;45;1023
1479938865;"2016/11/23 17:07:45";21.3;30;770;44;1023.1
1479939166;"2016/11/23 17:12:46";21.3;30;774;44;1023.1
1479939467;"2016/11/23 17:17:47";21.3;30;793;45;1023.1
1479939771;"2016/11/23 17:22:51";21.3;30;813;47;1023.1
1479940075;"2016/11/23 17:27:55";21.3;30;828;51;1023.2
1479940377;"2016/11/23 17:32:57";21.3;30;843;50;1023.3
1479940677;"2016/11/23 17:37:57";21.3;30;832;51;1023.2
1479940977;"2016/11/23 17:42:57";21.3;30;782;45;1023.5
1479941278;"2016/11/23 17:47:58";21.3;30;751;46;1023.5
1479941578;"2016/11/23 17:52:58";21.4;30;725;45;1023.6
1479941878;"2016/11/23 17:57:58";21.4;30;695;47;1023.7
1479942180;"2016/11/23 18:03:00";21.3;30;734;49;1023.7
1479942480;"2016/11/23 18:08:00";21.3;30;733;49;1023.7
1479942780;"2016/11/23 18:13:00";21.3;30;730;53;1023.8
1479943081;"2016/11/23 18:18:01";21.3;30;727;45;1023.8
1479943381;"2016/11/23 18:23:01";21.3;30;698;46;1023.8
1479943686;"2016/11/23 18:28:06";21.3;30;704;48;1023.9
1479943988;"2016/11/23 18:33:08";21.4;30;732;46;1023.8
1479944291;"2016/11/23 18:38:11";21.3;30;709;45;1024
1479944595;"2016/11/23 18:43:15";21.3;30;719;48;1024
1479944899;"2016/11/23 18:48:19";21.3;29;681;47;1024
1479945197;"2016/11/23 18:53:17";21.3;29;643;49;1023.9
1479945497;"2016/11/23 18:58:17";21.3;29;635;53;1024
1479945802;"2016/11/23 19:03:22";21.3;29;624;50;1023.9
1479946105;"2016/11/23 19:08:25";21.3;29;639;48;1024.1
1479946408;"2016/11/23 19:13:28";21.4;29;647;44;1023.8
1479946712;"2016/11/23 19:18:32";21.3;29;660;41;1023.9
1479947015;"2016/11/23 19:23:35";21.3;29;662;51;1023.8
1479947319;"2016/11/23 19:28:39";21.3;30;673;43;1024
1479947622;"2016/11/23 19:33:42";21.3;29;674;43;1023.9
1479947925;"2016/11/23 19:38:45";21.3;29;667;40;1024
1479948230;"2016/11/23 19:43:50";21.3;29;656;46;1024
1479948533;"2016/11/23 19:48:53";21.3;29;644;48;1024.1
1479948832;"2016/11/23 19:53:52";21.3;29;635;49;1024.1
1479949133;"2016/11/23 19:58:53";21.3;29;621;42;1024.2
1479949437;"2016/11/23 20:03:57";21.3;29;625;42;1024.2
1479949742;"2016/11/23 20:09:02";21.3;29;625;44;1024.1
1479950045;"2016/11/23 20:14:05";21.3;29;611;41;1024.2
1479950348;"2016/11/23 20:19:08";21.3;29;604;40;1024.1
1479950652;"2016/11/23 20:24:12";21.3;29;577;40;1024.2
1479950955;"2016/11/23 20:29:15";21.3;29;572;47;1024.1
1479951255;"2016/11/23 20:34:15";21.3;29;577;49;1024.2
1479951556;"2016/11/23 20:39:16";21.3;29;558;49;1024.2
1479951859;"2016/11/23 20:44:19";21.4;29;556;50;1024.1
1479952162;"2016/11/23 20:49:22";21.3;29;551;45;1024.1
1479952466;"2016/11/23 20:54:26";21.4;29;546;46;1024.2
1479952769;"2016/11/23 20:59:29";21.3;29;551;48;1024.1
1479953074;"2016/11/23 21:04:34";21.3;28;530;46;1024.1
1479953377;"2016/11/23 21:09:37";21.3;28;544;43;1024.1
1479953679;"2016/11/23 21:14:39";21.3;28;534;45;1024.2
1479953983;"2016/11/23 21:19:43";21.3;28;525;42;1024.3
1479954286;"2016/11/23 21:24:46";21.3;28;526;39;1024.4
1479954590;"2016/11/23 21:29:50";21.3;28;530;40;1024.3
1479954894;"2016/11/23 21:34:54";21.3;28;516;48;1024.3
1479955197;"2016/11/23 21:39:57";21.3;28;516;49;1024.4
1479955500;"2016/11/23 21:45:00";21.3;28;523;49;1024.3
1479955804;"2016/11/23 21:50:04";21.3;28;529;44;1024.2
1479956107;"2016/11/23 21:55:07";21.4;28;507;42;1024.2
1479956410;"2016/11/23 22:00:10";21.3;28;531;37;1024.2
1479956713;"2016/11/23 22:05:13";21.3;28;530;39;1024.3
1479957017;"2016/11/23 22:10:17";21.3;28;513;38;1024.4
1479957321;"2016/11/23 22:15:21";21.3;28;504;38;1024.4
1479957625;"2016/11/23 22:20:25";21.3;28;504;38;1024.5
1479957928;"2016/11/23 22:25:28";21.3;28;504;38;1024.6
1479958231;"2016/11/23 22:30:31";21.3;28;487;38;1024.6
1479958534;"2016/11/23 22:35:34";21.3;28;496;39;1024.6
1479958837;"2016/11/23 22:40:37";21.3;28;501;49;1024.6
1479959141;"2016/11/23 22:45:41";21.4;28;497;48;1024.6
1479959444;"2016/11/23 22:50:44";21.3;28;492;50;1024.7
1479959747;"2016/11/23 22:55:47";21.3;28;478;47;1024.6
1479960050;"2016/11/23 23:00:50";21.3;28;474;49;1024.7
1479960351;"2016/11/23 23:05:51";21.3;28;481;49;1024.7
1479960651;"2016/11/23 23:10:51";21.3;28;476;48;1024.7
1479960952;"2016/11/23 23:15:52";21.3;28;477;48;1024.8
1479961252;"2016/11/23 23:20:52";21.3;28;473;41;1024.9
1479961553;"2016/11/23 23:25:53";21.3;28;482;39;1024.8
1479961853;"2016/11/23 23:30:53";21.3;28;486;38;1024.8
1479962152;"2016/11/23 23:35:52";21.3;28;472;38;1024.7
1479962453;"2016/11/23 23:40:53";21.3;28;476;37;1024.7
1479962754;"2016/11/23 23:45:54";21.3;28;465;49;1024.7
1479963055;"2016/11/23 23:50:55";21.3;28;475;49;1024.7
1479963356;"2016/11/23 23:55:56";21.3;28;466;49;1024.6
1479963656;"2016/11/24 00:00:56";21.3;28;466;41;1024.6
1479963960;"2016/11/24 00:06:00";21.3;28;469;35;1024.7
1479964260;"2016/11/24 00:11:00";21.3;28;457;35;1024.6
1479964559;"2016/11/24 00:15:59";21.3;28;471;35;1024.6
1479964863;"2016/11/24 00:21:03";21.3;28;465;35;1024.6
1479965167;"2016/11/24 00:26:07";21.3;28;471;35;1024.6
1479965471;"2016/11/24 00:31:11";21.3;28;461;35;1024.5
1479965775;"2016/11/24 00:36:15";21.3;28;471;35;1024.5
1479966076;"2016/11/24 00:41:16";21.3;28;474;35;1024.4
1479966379;"2016/11/24 00:46:19";21.3;28;474;35;1024.4
1479966682;"2016/11/24 00:51:22";21.3;28;470;44;1024.4
1479966986;"2016/11/24 00:56:26";21.3;28;470;49;1024.4
1479967289;"2016/11/24 01:01:29";21.3;28;470;49;1024.4
1479967593;"2016/11/24 01:06:33";21.3;28;471;41;1024.4
1479967897;"2016/11/24 01:11:37";21.3;28;469;35;1024.4
1479968202;"2016/11/24 01:16:42";21.3;28;466;35;1024.4
1479968506;"2016/11/24 01:21:46";21.3;28;474;35;1024.5
1479968806;"2016/11/24 01:26:46";21.3;28;470;35;1024.5
1479969109;"2016/11/24 01:31:49";21.3;28;474;35;1024.4
1479969414;"2016/11/24 01:36:54";21.3;28;471;35;1024.4
1479969719;"2016/11/24 01:41:59";21.3;28;476;35;1024.4
1479970019;"2016/11/24 01:46:59";21.3;28;472;35;1024.3
1479970320;"2016/11/24 01:52:00";21.3;28;472;35;1024.4
1479970623;"2016/11/24 01:57:03";21.3;28;469;41;1024.4
1479970926;"2016/11/24 02:02:06";21.3;28;467;48;1024.5
1479971230;"2016/11/24 02:07:10";21.3;28;472;49;1024.4
1479971533;"2016/11/24 02:12:13";21.3;28;466;45;1024.3
1479971836;"2016/11/24 02:17:16";21.3;28;466;35;1024.3
1479972136;"2016/11/24 02:22:16";21.3;28;475;35;1024.3
1479972441;"2016/11/24 02:27:21";21.3;28;471;35;1024.4
1479972745;"2016/11/24 02:32:25";21.3;28;459;35;1024.4
1479973045;"2016/11/24 02:37:25";21.3;28;474;35;1024.3
1479973349;"2016/11/24 02:42:29";21.3;28;463;35;1024.3
1479973649;"2016/11/24 02:47:29";21.3;28;470;35;1024.3
1479973954;"2016/11/24 02:52:34";21.3;28;467;35;1024.2
1479974254;"2016/11/24 02:57:34";21.3;28;459;35;1024.1
1479974558;"2016/11/24 03:02:38";21.3;28;454;39;1024
1479974862;"2016/11/24 03:07:42";21.3;28;462;49;1024.1
1479975165;"2016/11/24 03:12:45";21.3;28;450;49;1024
1479975468;"2016/11/24 03:17:48";21.3;28;468;47;1023.9
1479975768;"2016/11/24 03:22:48";21.3;28;452;35;1023.8
1479976068;"2016/11/24 03:27:48";21.3;28;460;35;1023.8
1479976369;"2016/11/24 03:32:49";21.3;28;455;35;1023.9
1479976670;"2016/11/24 03:37:50";21.3;28;467;35;1023.9
1479976974;"2016/11/24 03:42:54";21.3;28;444;35;1023.9
1479977278;"2016/11/24 03:47:58";21.3;28;465;35;1023.8
1479977578;"2016/11/24 03:52:58";21.3;28;464;35;1023.8
1479977880;"2016/11/24 03:58:00";21.3;28;459;35;1023.8
1479978185;"2016/11/24 04:03:05";21.3;28;450;35;1023.9
1479978484;"2016/11/24 04:08:04";21.3;28;458;35;1024
1479978787;"2016/11/24 04:13:07";21.3;28;460;49;1023.9
1479979090;"2016/11/24 04:18:10";21.3;28;454;49;1023.9
1479979393;"2016/11/24 04:23:13";21.3;28;460;49;1024.1
1479979694;"2016/11/24 04:28:14";21.3;28;454;36;1024.1
1479979995;"2016/11/24 04:33:15";21.3;28;454;35;1024.2
1479980294;"2016/11/24 04:38:14";21.3;28;459;35;1024.2
1479980595;"2016/11/24 04:43:15";21.3;28;455;35;1024.1
1479980895;"2016/11/24 04:48:15";21.3;28;437;35;1024.2
1479981196;"2016/11/24 04:53:16";21.3;28;448;35;1024.2
1479981496;"2016/11/24 04:58:16";21.3;28;459;35;1024.2
1479981797;"2016/11/24 05:03:17";21.3;28;458;35;1024.1
1479982097;"2016/11/24 05:08:17";21.3;28;459;35;1024.2
1479982397;"2016/11/24 05:13:17";21.3;28;455;35;1024.1
1479982698;"2016/11/24 05:18:18";21.3;28;452;46;1024.1
1479982999;"2016/11/24 05:23:19";21.3;28;449;49;1024.1
1479983298;"2016/11/24 05:28:18";21.3;28;455;49;1024.1
1479983603;"2016/11/24 05:33:23";21.3;28;454;41;1024.1
1479983907;"2016/11/24 05:38:27";21.3;28;457;35;1024
1479984211;"2016/11/24 05:43:31";21.3;28;442;37;1024.1
1479984515;"2016/11/24 05:48:35";21.3;28;459;35;1024.1
1479984819;"2016/11/24 05:53:39";21.3;28;449;36;1024.2
1479985119;"2016/11/24 05:58:39";21.3;28;442;35;1024.2
1479985419;"2016/11/24 06:03:39";21.3;28;440;35;1024.2
1479985719;"2016/11/24 06:08:39";21.3;28;450;36;1024.2
1479986019;"2016/11/24 06:13:39";21.3;28;447;39;1024.2
1479986321;"2016/11/24 06:18:41";21.3;28;445;39;1024.1
1479986621;"2016/11/24 06:23:41";21.3;28;451;41;1024.2
1479986922;"2016/11/24 06:28:42";21.3;28;450;50;1024.1
1479987222;"2016/11/24 06:33:42";21.3;28;469;49;1024.1
1479987522;"2016/11/24 06:38:42";21.3;28;451;48;1024.1
1479987827;"2016/11/24 06:43:47";21.2;28;458;40;1024
1479988127;"2016/11/24 06:48:47";21.2;28;441;41;1024
1479988432;"2016/11/24 06:53:52";21.2;28;444;40;1024
1479988732;"2016/11/24 06:58:52";21.2;28;437;42;1023.9
1479989032;"2016/11/24 07:03:52";21.2;28;452;42;1024
1479989335;"2016/11/24 07:08:55";21.2;28;445;44;1024
1479989639;"2016/11/24 07:13:59";21.2;28;440;39;1024.1
1479989942;"2016/11/24 07:19:02";21.2;28;439;39;1024.1
1479990246;"2016/11/24 07:24:06";21.2;28;450;40;1024.2
1479990549;"2016/11/24 07:29:09";21.2;28;450;41;1024.3
1479990853;"2016/11/24 07:34:13";21.2;28;438;50;1024.3
1479991153;"2016/11/24 07:39:13";21.2;28;438;50;1024.2
1479991454;"2016/11/24 07:44:14";21.2;28;442;49;1024.1
1479991757;"2016/11/24 07:49:17";21.2;28;444;42;1024.1
1479992060;"2016/11/24 07:54:20";21.2;28;430;41;1024.1
1479992362;"2016/11/24 07:59:22";21.2;28;454;40;1024.1
1479992666;"2016/11/24 08:04:26";21.2;28;455;41;1024.1
1479992971;"2016/11/24 08:09:31";21.1;28;447;41;1024
1479993271;"2016/11/24 08:14:31";21.1;28;445;42;1024
1479993572;"2016/11/24 08:19:32";21.1;28;444;41;1023.9
1479993872;"2016/11/24 08:24:32";21.1;28;436;42;1023.8
1479994172;"2016/11/24 08:29:32";21.2;28;449;42;1023.7
1479994476;"2016/11/24 08:34:36";21.1;28;443;43;1023.6
1479994779;"2016/11/24 08:39:39";21.1;28;443;48;1023.6
1479995080;"2016/11/24 08:44:40";21.1;28;440;50;1023.6
1479995380;"2016/11/24 08:49:40";21.1;28;445;51;1023.5
1479995681;"2016/11/24 08:54:41";21.1;28;446;48;1023.5
1479995984;"2016/11/24 08:59:44";21.1;27;443;43;1023.5
1479996288;"2016/11/24 09:04:48";21.1;28;438;43;1023.5
1479996589;"2016/11/24 09:09:49";21.1;28;448;42;1023.4
1479996889;"2016/11/24 09:14:49";21.1;28;451;42;1023.4
1479997189;"2016/11/24 09:19:49";21.1;28;469;42;1023.4
1479997494;"2016/11/24 09:24:54";21.1;28;450;40;1023.4
1479997797;"2016/11/24 09:29:57";21;28;471;42;1023.5
1479998101;"2016/11/24 09:35:01";21;28;475;41;1023.6
1479998403;"2016/11/24 09:40:03";21;28;468;42;1023.6
1479998706;"2016/11/24 09:45:06";21;28;490;42;1023.6
1479999010;"2016/11/24 09:50:10";21;28;484;48;1023.6
1479999313;"2016/11/24 09:55:13";21;28;497;49;1023.5
1479999614;"2016/11/24 10:00:14";21;28;497;49;1023.4
1479999915;"2016/11/24 10:05:15";21;28;501;42;1023.3
1480000215;"2016/11/24 10:10:15";21;28;487;45;1023.3
1480000515;"2016/11/24 10:15:15";21;28;487;41;1023.3
1480000819;"2016/11/24 10:20:19";21;28;498;43;1023.2
1480001122;"2016/11/24 10:25:22";21;28;502;44;1023.1
1480001425;"2016/11/24 10:30:25";21;28;505;42;1023.1
1480001729;"2016/11/24 10:35:29";21;28;494;44;1022.9
1480002032;"2016/11/24 10:40:32";21.1;28;508;44;1022.9
1480002332;"2016/11/24 10:45:32";21;28;515;42;1022.9
1480002636;"2016/11/24 10:50:36";21.1;28;516;43;1022.8
1480002940;"2016/11/24 10:55:40";21.1;28;506;48;1022.7
1480003244;"2016/11/24 11:00:44";21.1;28;521;50;1022.7
1480003544;"2016/11/24 11:05:44";21.1;28;519;50;1022.7
1480003843;"2016/11/24 11:10:43";21.1;28;520;50;1022.6
1480004143;"2016/11/24 11:15:43";21.1;28;512;48;1022.5
1480004447;"2016/11/24 11:20:47";21.1;28;520;43;1022.5
1480004750;"2016/11/24 11:25:50";21.1;28;529;43;1022.4
1480005054;"2016/11/24 11:30:54";21.1;28;529;46;1022.4
1480005357;"2016/11/24 11:35:57";21;28;532;49;1022.3
1480005660;"2016/11/24 11:41:00";21.1;28;541;43;1022.2
1480005961;"2016/11/24 11:46:01";21.1;28;539;48;1022.1
1480006261;"2016/11/24 11:51:01";21.1;28;540;45;1022
1480006561;"2016/11/24 11:56:01";21;28;556;49;1022
1480006866;"2016/11/24 12:01:06";21;28;557;47;1021.9
1480007169;"2016/11/24 12:06:09";21;28;573;46;1021.9
1480007472;"2016/11/24 12:11:12";21;28;581;53;1021.9
1480007775;"2016/11/24 12:16:15";21;29;581;53;1021.9
1480008076;"2016/11/24 12:21:16";21;29;603;66;1021.8
1480008376;"2016/11/24 12:26:16";20.9;29;630;58;1021.7
1480008677;"2016/11/24 12:31:17";21;29;650;44;1021.7
1480008978;"2016/11/24 12:36:18";20.9;29;648;45;1021.6
1480009281;"2016/11/24 12:41:21";21;29;650;44;1021.5
1480009585;"2016/11/24 12:46:25";21;29;651;45;1021.5
1480009885;"2016/11/24 12:51:25";21;29;624;55;1021.5
1480010185;"2016/11/24 12:56:25";20.9;30;634;54;1021.5
1480010485;"2016/11/24 13:01:25";20.9;29;641;51;1021.4
1480010785;"2016/11/24 13:06:25";20.9;29;646;52;1021.3
1480011086;"2016/11/24 13:11:26";20.9;29;640;50;1021.3
1480011386;"2016/11/24 13:16:26";20.9;30;640;48;1021.3
1480011689;"2016/11/24 13:21:29";20.9;30;642;43;1021.3
1480011993;"2016/11/24 13:26:33";20.9;30;637;44;1021.2
1480012297;"2016/11/24 13:31:37";20.9;30;640;49;1021.2
1480012601;"2016/11/24 13:36:41";20.9;29;646;48;1021.3
1480012905;"2016/11/24 13:41:45";21;29;651;51;1021.3
1480013206;"2016/11/24 13:46:46";21;29;659;50;1021.3
1480013507;"2016/11/24 13:51:47";21;29;655;45;1021.3
1480013807;"2016/11/24 13:56:47";21;30;656;42;1021.3
1480014111;"2016/11/24 14:01:51";21;30;640;42;1021.2
1480014411;"2016/11/24 14:06:51";21;30;644;44;1021.2
1480014711;"2016/11/24 14:11:51";21;30;653;49;1021.2
1480015011;"2016/11/24 14:16:51";21;30;677;47;1021.2
1480015312;"2016/11/24 14:21:52";21;30;679;44;1021.2
1480015612;"2016/11/24 14:26:52";20.9;30;685;47;1021.2
